ASM3757508v1	GCA_037575085.1	GCF_037575085.1
ASM2054098v1	GCA_020540985.1	GCF_020540985.1
ASM3166051v1	GCA_031660515.1	GCF_031660515.1
ASM3001320v1	GCA_030013205.1	GCF_030013205.1
ASM188689v1	GCA_001886895.1	GCF_001886895.1
ASM349116v1	GCA_003491165.1	GCF_003491165.1
ASM2665120v1	GCA_026651205.1	GCF_026651205.1
ASM3051549v1	GCA_030515495.1	GCF_030515495.1
ASM1416941v1	GCA_014169415.1	GCF_014169415.1
ASM1677610v1	GCA_016776105.1	GCF_016776105.1
ASM3029739v1	GCA_030297395.1	GCF_030297395.1
ASM429980v1	GCA_004299805.1	GCF_004299805.1
ASM3688453v1	GCA_036884535.1	GCF_036884535.1
ASM1308518v1	GCA_013085185.1	GCF_013085185.1
ASM2491771v1	GCA_024917715.1	GCF_024917715.1
ASM2665110v1	GCA_026651105.1	GCF_026651105.1
AI2721v1_cp	GCA_905219315.2	GCF_905219315.2
ASM3185229v1	GCA_031852295.1	GCF_031852295.1
ASM1942858v1	GCA_019428585.1	GCF_019428585.1
ASM1678041v1	GCA_016780415.1	GCF_016780415.1
ASM3185235v1	GCA_031852355.1	GCF_031852355.1
ASM3464285v1	GCA_034642855.1	GCF_034642855.1
AI2831v1_cp	GCA_905332355.1	GCF_905332355.1
ASM340295v1	GCA_003402955.1	GCF_003402955.1
ASM1807530v1	GCA_018075305.1	GCF_018075305.1
MSB1_7C	GCA_904864555.1	GCF_904864555.1
ASM3185233v1	GCA_031852335.1	GCF_031852335.1
ASM2668935v1	GCA_026689355.1	GCF_026689355.1
ASM3001318v1	GCA_030013185.1	GCF_030013185.1
ASM1897226v1	GCA_018972265.1	GCF_018972265.1
ASM1677604v1	GCA_016776045.1	GCF_016776045.1
ASM3038994v1	GCA_030389945.1	GCF_030389945.1
ASM3649748v1	GCA_036497485.1	GCF_036497485.1
ASM1669666v1	GCA_016696665.1	GCF_016696665.1
ASM3688438v1	GCA_036884385.1	GCF_036884385.1
ASM3728747v1	GCA_037287475.1	GCF_037287475.1
ASM539128v2	GCA_005391285.2	GCF_005391285.2
ASM169331v1	GCA_001693315.1	GCF_001693315.1
ASM3001274v1	GCA_030012745.1	GCF_030012745.1
ASM214267v1	GCA_002142675.1	GCF_002142675.1
ASM3688454v1	GCA_036884545.1	GCF_036884545.1
ASM2536979v1	GCA_025369795.1	GCF_025369795.1
ASM172152v1	GCA_001721525.1	GCF_001721525.1
ASM1690331v1	GCA_016903315.1	GCF_016903315.1
ASM2082763v1	GCA_020827635.1	GCF_020827635.1
ASM2458598v1	GCA_024585985.1	GCF_024585985.1
CNR65D6gen	GCA_916098155.1	GCF_916098155.1
ASM2999035v1	GCA_029990355.1	GCF_029990355.1
ASM1677606v1	GCA_016776065.1	GCF_016776065.1
ASM2650635v1	GCA_026506355.1	GCF_026506355.1
ASM385663v1	GCA_003856635.1	GCF_003856635.1
ASM3051557v1	GCA_030515575.1	GCF_030515575.1
MSB1_3B	GCA_904863305.1	GCF_904863305.1
MSB1_7A	GCA_904864615.1	GCF_904864615.1
ASM1612699v1	GCA_016126995.1	GCF_016126995.1
ASM3688442v1	GCA_036884425.1	GCF_036884425.1
ASM2594658v1	GCA_025946585.1	GCF_025946585.1
ASM1416945v1	GCA_014169455.1	GCF_014169455.1
ASM2249458v1	GCA_022494585.1	GCF_022494585.1
ASM1690391v1	GCA_016903915.1	GCF_016903915.1
ASM1331569v1	GCA_013315695.1	GCF_013315695.1
ASM3681832v1	GCA_036818325.1	GCF_036818325.1
ASM2298297v1	GCA_022982975.1	GCF_022982975.1
ASM259113v1	GCA_002591135.1	GCF_002591135.1
CNR85I8gen	GCA_916098175.1	GCF_916098175.1
ASM1942856v1	GCA_019428565.1	GCF_019428565.1
ASM1991550v1	GCA_019915505.1	GCF_019915505.1
ASM301903v1	GCA_003019035.1	GCF_003019035.1
ASM301839v1	GCA_003018395.1	GCF_003018395.1
ASM301865v1	GCA_003018655.1	GCF_003018655.1
ASM219647v1	GCA_002196475.1	GCF_002196475.1
39282_G02	GCA_900636215.1	GCF_900636215.1
ASM2672374v1	GCA_026723745.1	GCF_026723745.1
ASM219649v1	GCA_002196495.1	GCF_002196495.1
ASM2088323v1	GCA_020883235.1	GCF_020883235.1
ASM3003556v1	GCA_030035565.1	GCF_030035565.1
ASM3688441v1	GCA_036884415.1	GCF_036884415.1
ASM1104527v1	GCA_011045275.1	GCF_011045275.1
ASM3055291v1	GCA_030552915.1	GCF_030552915.1
ASM1293445v1	GCA_012934455.1	GCF_012934455.1
ASM2491813v1	GCA_024918135.1	GCF_024918135.1
ASM1485457v1	GCA_014854575.1	GCF_014854575.1
ASM1677622v1	GCA_016776225.1	GCF_016776225.1
ASM1812840v1	GCA_018128405.1	GCF_018128405.1
ASM2429848v1	GCA_024298485.1	GCF_024298485.1
ASM437799v2	GCA_004377995.2	GCF_004377995.2
ASM1640397v2	GCA_016403975.2	GCF_016403975.2
ASM1564980v1	GCA_015649805.1	GCF_015649805.1
ASM1640362v2	GCA_016403625.2	GCF_016403625.2
ASM3003797v1	GCA_030037975.1	GCF_030037975.1
ASM2276021v1	GCA_022760215.1	GCF_022760215.1
ASM1104529v1	GCA_011045295.1	GCF_011045295.1
ASM303179v1	GCA_003031795.1	GCF_003031795.1
ASM456417v1	GCA_004564175.1	GCF_004564175.1
ASM2316958v1	GCA_023169585.1	GCF_023169585.1
ASM2365801v1	GCA_023658015.1	GCF_023658015.1
ASM1942626v1	GCA_019426265.1	GCF_019426265.1
ASM3343906v1	GCA_033439065.1	GCF_033439065.1
ASM2361241v1	GCA_023612415.1	GCF_023612415.1
ASM3670257v1	GCA_036702575.1	GCF_036702575.1
ASM2365795v1	GCA_023657955.1	GCF_023657955.1
ASM2327734v1	GCA_023277345.1	GCF_023277345.1
ASM3071750v1	GCA_030717505.1	GCF_030717505.1
ASM142095v1	GCA_001420955.1	GCF_001420955.1
ASM168343v1	GCA_001683435.1	GCF_001683435.1
ASM3464445v1	GCA_034644455.1	GCF_034644455.1
ASM3754988v1	GCA_037549885.1	GCF_037549885.1
ASM2211765v1	GCA_022117655.1	GCF_022117655.1
ASM98787v1	GCA_000987875.1	GCF_000987875.1
ASM1735750v1	GCA_017357505.1	GCF_017357505.1
ASM3757405v1	GCA_037574055.1	GCF_037574055.1
ASM3408900v1	GCA_034089005.1	GCF_034089005.1
ASM1308502v1	GCA_013085025.1	GCF_013085025.1
ASM1102227v1	GCA_011022275.1	GCF_011022275.1
ASM3041904v1	GCA_030419045.1	GCF_030419045.1
ASM2999041v1	GCA_029990415.1	GCF_029990415.1
ASM3703944v1	GCA_037039445.1	GCF_037039445.1
ASM3071748v1	GCA_030717485.1	GCF_030717485.1
ASM2953661v1	GCA_029536615.1	GCF_029536615.1
B36	GCA_900622635.1	GCF_900622635.1
ASM1337242v1	GCA_013372425.1	GCF_013372425.1
ASM284468v1	GCA_002844685.1	GCF_002844685.1
ASM190106v1	GCA_001901065.1	GCF_001901065.1
ASM1337172v1	GCA_013371725.1	GCF_013371725.1
ASM1340285v1	GCA_013402855.1	GCF_013402855.1
ASM3043843v1	GCA_030438435.1	GCF_030438435.1
ASM190110v1	GCA_001901105.1	GCF_001901105.1
ASM1417067v1	GCA_014170675.1	GCF_014170675.1
ASM1690381v1	GCA_016903815.1	GCF_016903815.1
ASM385669v1	GCA_003856695.1	GCF_003856695.1
PRJEB14041	GCA_900092615.1	GCF_900092615.1
ASM1680604v1	GCA_016806045.1	GCF_016806045.1
ASM286388v1	GCA_002863885.1	GCF_002863885.1
ASM1416917v1	GCA_014169175.1	GCF_014169175.1
ASM128034v1	GCA_001280345.1	GCF_001280345.1
ASM3001302v1	GCA_030013025.1	GCF_030013025.1
ASM3001304v1	GCA_030013045.1	GCF_030013045.1
ASM3708197v1	GCA_037081975.1	GCF_037081975.1
ASM3722558v1	GCA_037225585.1	GCF_037225585.1
ASM3003866v1	GCA_030038665.1	GCF_030038665.1
ASM220217v1	GCA_002202175.1	GCF_002202175.1
ASM1690361v1	GCA_016903615.1	GCF_016903615.1
ASM1339457v1	GCA_013394575.1	GCF_013394575.1
ST38_2_FIN	GCA_963924195.1	GCF_963924195.1
ASM1293478v1	GCA_012934785.1	GCF_012934785.1
ASM3722797v1	GCA_037227975.1	GCF_037227975.1
ASM3709461v1	GCA_037094615.1	GCF_037094615.1
ASM3628766v1	GCA_036287665.1	GCF_036287665.1
ASM395624v1	GCA_003956245.1	GCF_003956245.1
ASM1339026v1	GCA_013390265.1	GCF_013390265.1
ASM2523247v1	GCA_025232475.1	GCF_025232475.1
ASM2457977v1	GCA_024579775.1	GCF_024579775.1
ASM2931897v1	GCA_029318975.1	GCF_029318975.1
ASM2931903v1	GCA_029319035.1	GCF_029319035.1
ASM2536967v1	GCA_025369675.1	GCF_025369675.1
ASM3628770v1	GCA_036287705.1	GCF_036287705.1
ASM90052034v1	GCA_900520345.1	GCF_900520345.1
ASM1640416v2	GCA_016404165.2	GCF_016404165.2
ASM3143287v1	GCA_031432875.1	GCF_031432875.1
F344	GCA_963575485.1	GCF_963575485.1
ASM301780v1	GCA_003017805.1	GCF_003017805.1
ASM169363v1	GCA_001693635.1	GCF_001693635.1
ASM231059v1	GCA_002310595.1	GCF_002310595.1
ASM894949v1	GCA_008949495.1	GCF_008949495.1
ASM1991554v1	GCA_019915545.1	GCF_019915545.1
ASM986701v2	GCA_009867015.2	GCF_009867015.2
ASM335148v1	GCA_003351485.1	GCF_003351485.1
ASM1328235v1	GCA_013282355.1	GCF_013282355.1
ASM1997379v1	GCA_019973795.1	GCF_019973795.1
ASM993143v1	GCA_009931435.1	GCF_009931435.1
ASM1342595v1	GCA_013425955.1	GCF_013425955.1
ASM3442179v1	GCA_034421795.1	GCF_034421795.1
ASM2458502v1	GCA_024585025.1	GCF_024585025.1
ASM3003725v1	GCA_030037255.1	GCF_030037255.1
ASM1613250v1	GCA_016132505.1	GCF_016132505.1
ASM2450815v1	GCA_024508155.1	GCF_024508155.1
ASM2859622v1	GCA_028596225.1	GCF_028596225.1
ASM1529072v1	GCA_015290725.1	GCF_015290725.1
AI2938v1_cp	GCA_905332365.1	GCF_905332365.1
ASM2491881v1	GCA_024918815.1	GCF_024918815.1
ASM1964597v1	GCA_019645975.1	GCF_019645975.1
ASM2155981v1	GCA_021559815.1	GCF_021559815.1
ASM285910v1	GCA_002859105.1	GCF_002859105.1
ASM1416875v1	GCA_014168755.1	GCF_014168755.1
ASM190039v1	GCA_001900395.1	GCF_001900395.1
ASM2249466v1	GCA_022494665.1	GCF_022494665.1
ASM1337238v1	GCA_013372385.1	GCF_013372385.1
ASM2650633v1	GCA_026506335.1	GCF_026506335.1
ASM2249343v1	GCA_022493435.1	GCF_022493435.1
ASM385665v1	GCA_003856655.1	GCF_003856655.1
ASM3003851v1	GCA_030038515.1	GCF_030038515.1
ASM151363v1	GCA_001513635.1	GCF_001513635.1
ASM3070791v1	GCA_030707915.1	GCF_030707915.1
ASM3003669v1	GCA_030036695.1	GCF_030036695.1
ASM1328233v1	GCA_013282335.1	GCF_013282335.1
ASM3070831v1	GCA_030708315.1	GCF_030708315.1
ASM2249482v1	GCA_022494825.1	GCF_022494825.1
ASM783325v1	GCA_007833255.1	GCF_007833255.1
ASM3709462v1	GCA_037094625.1	GCF_037094625.1
ASM278793v1	GCA_002787935.1	GCF_002787935.1
ASM3099642v1	GCA_030996425.1	GCF_030996425.1
ASM90052039v1	GCA_900520395.1	GCF_900520395.1
ASM3649592v1	GCA_036495925.1	GCF_036495925.1
ASM986694v3	GCA_009866945.3	GCF_009866945.2
ASM2539837v1	GCA_025398375.1	GCF_025398375.1
ASM3001264v1	GCA_030012645.1	GCF_030012645.1
ASM3001262v1	GCA_030012625.1	GCF_030012625.1
ASM1690411v1	GCA_016904115.1	GCF_016904115.1
MINF_9A	GCA_904863255.1	GCF_904863255.1
ASM1308590v3	GCA_013085905.3	GCF_013085905.2
ASM1416991v1	GCA_014169915.1	GCF_014169915.1
ASM2302292v1	GCA_023022925.1	GCF_023022925.1
ASM3070785v1	GCA_030707855.1	GCF_030707855.1
ASM3001300v1	GCA_030013005.1	GCF_030013005.1
ASM3070789v1	GCA_030707895.1	GCF_030707895.1
ASM3038929v1	GCA_030389295.1	GCF_030389295.1
ASM2999116v1	GCA_029991165.1	GCF_029991165.1
ASM357178v1	GCA_003571785.1	GCF_003571785.1
ASM3099678v1	GCA_030996785.1	GCF_030996785.1
ASM3099640v1	GCA_030996405.1	GCF_030996405.1
ASM2235392v1	GCA_022353925.1	GCF_022353925.1
ASM3708199v1	GCA_037081995.1	GCF_037081995.1
ASM3070797v1	GCA_030707975.1	GCF_030707975.1
ASM3070833v1	GCA_030708335.1	GCF_030708335.1
ASM395632v1	GCA_003956325.1	GCF_003956325.1
ASM2536981v1	GCA_025369815.1	GCF_025369815.1
ASM3670462v1	GCA_036704625.1	GCF_036704625.1
ASM2249327v1	GCA_022493275.1	GCF_022493275.1
ASM3003552v1	GCA_030035525.1	GCF_030035525.1
ASM1454104v1	GCA_014541045.1	GCF_014541045.1
ASM235789v1	GCA_002357895.1	GCF_002357895.1
ASM3229725v1	GCA_032297255.1	GCF_032297255.1
ASM2491765v1	GCA_024917655.1	GCF_024917655.1
ASM3166309v1	GCA_031663095.1	GCF_031663095.1
ASM167514v1	GCA_001675145.1	GCF_001675145.1
ASM3728675v1	GCA_037286755.1	GCF_037286755.1
ASM290030v1	GCA_002900305.1	GCF_002900305.1
ASM3728744v1	GCA_037287445.1	GCF_037287445.1
ASM3728743v1	GCA_037287435.1	GCF_037287435.1
ASM3051537v1	GCA_030515375.1	GCF_030515375.1
ASM395648v1	GCA_003956485.1	GCF_003956485.1
ASM2491801v1	GCA_024918015.1	GCF_024918015.1
ASM1690359v1	GCA_016903595.1	GCF_016903595.1
ASM3070849v2	GCA_030708495.2	GCF_030708495.2
ASM3237524v1	GCA_032375245.1	GCF_032375245.1
ASM2122897v1	GCA_021228975.1	GCF_021228975.1
ASM205560v1	GCA_002055605.1	GCF_002055605.1
ASM3237516v1	GCA_032375165.1	GCF_032375165.1
ASM1942852v1	GCA_019428525.1	GCF_019428525.1
ASM190073v1	GCA_001900735.1	GCF_001900735.1
ASM1688932v1	GCA_016889325.1	GCF_016889325.1
ASM200770v1	GCA_002007705.1	GCF_002007705.1
ASM2211763v1	GCA_022117635.1	GCF_022117635.1
ASM2874333v1	GCA_028743335.1	GCF_028743335.1
ASM1888434v1	GCA_018884345.1	GCF_018884345.1
ASM2458464v1	GCA_024584645.1	GCF_024584645.1
ASM2847330v1	GCA_028473305.1	GCF_028473305.1
ASM3143279v1	GCA_031432795.1	GCF_031432795.1
ASM2249319v1	GCA_022493195.1	GCF_022493195.1
ASM1690423v1	GCA_016904235.1	GCF_016904235.1
ASM3728745v1	GCA_037287455.1	GCF_037287455.1
ASM1417061v1	GCA_014170615.1	GCF_014170615.1
ASM278811v1	GCA_002788115.1	GCF_002788115.1
ASM357166v1	GCA_003571665.1	GCF_003571665.1
ASM2255904v1	GCA_022559045.1	GCF_022559045.1
ASM2696765v1	GCA_026967655.1	GCF_026967655.1
ASM146981v1	GCA_001469815.1	GCF_001469815.1
ASM2249311v1	GCA_022493115.1	GCF_022493115.1
ST38_1_FIN	GCA_963924185.1	GCF_963924185.1
ASM1690445v1	GCA_016904455.1	GCF_016904455.1
ASM395616v1	GCA_003956165.1	GCF_003956165.1
ASM2153494v1	GCA_021534945.1	GCF_021534945.1
ASM1677590v1	GCA_016775905.1	GCF_016775905.1
ASM2953667v1	GCA_029536675.1	GCF_029536675.1
ASM190116v1	GCA_001901165.1	GCF_001901165.1
ASM290310v1	GCA_002903105.1	GCF_002903105.1
ASM3839629v1	GCA_038396295.1	GCF_038396295.1
ASM190118v1	GCA_001901185.1	GCF_001901185.1
39282_E01-4	GCA_900699165.1	GCF_900699165.1
ASM190121v1	GCA_001901215.1	GCF_001901215.1
ASM3099524v1	GCA_030995245.1	GCF_030995245.1
AI2858v1_cpp	GCA_905330275.2	GCF_905330275.2
ASM3708187v1	GCA_037081875.1	GCF_037081875.1
ASM2491837v1	GCA_024918375.1	GCF_024918375.1
ASM3070793v1	GCA_030707935.1	GCF_030707935.1
ASM3688464v1	GCA_036884645.1	GCF_036884645.1
ASM3688475v1	GCA_036884755.1	GCF_036884755.1
MS14385	GCA_900622655.1	GCF_900622655.1
ASM3708189v1	GCA_037081895.1	GCF_037081895.1
ASM201216v1	GCA_002012165.1	GCF_002012165.1
ASM2996240v1	GCA_029962405.1	GCF_029962405.1
ASM1897222v1	GCA_018972225.1	GCF_018972225.1
ASM216464v3	GCA_002164645.3	GCF_002164645.3
ASM2996244v1	GCA_029962445.1	GCF_029962445.1
ASM1877158v1	GCA_018771585.1	GCF_018771585.1
ASM995124v1	GCA_009951245.1	GCF_009951245.1
ASM863259v1	GCA_008632595.1	GCF_008632595.1
ASM385667v1	GCA_003856675.1	GCF_003856675.1
ASM2953719v1	GCA_029537195.1	GCF_029537195.1
ASM2953669v1	GCA_029536695.1	GCF_029536695.1
ASM2987063v2	GCA_029870635.2	GCF_029870635.2
ASM2999060v1	GCA_029990605.1	GCF_029990605.1
ASM3708196v1	GCA_037081965.1	GCF_037081965.1
ASM3041374v1	GCA_030413745.1	GCF_030413745.1
ASM3709450v1	GCA_037094505.1	GCF_037094505.1
ASM3001338v1	GCA_030013385.1	GCF_030013385.1
ASM3001345v1	GCA_030013455.1	GCF_030013455.1
ASM395620v1	GCA_003956205.1	GCF_003956205.1
ASM3070795v1	GCA_030707955.1	GCF_030707955.1
ASM3038969v1	GCA_030389695.1	GCF_030389695.1
ASM3041902v1	GCA_030419025.1	GCF_030419025.1
ASM876151v1	GCA_008761515.1	GCF_008761515.1
ASM3001334v1	GCA_030013345.1	GCF_030013345.1
ASM2422405v1	GCA_024224055.1	GCF_024224055.1
ASM3070805v1	GCA_030708055.1	GCF_030708055.1
ASM301909v1	GCA_003019095.1	GCF_003019095.1
MS14387	GCA_900622685.1	GCF_900622685.1
ASM1293453v1	GCA_012934535.1	GCF_012934535.1
ASM221172v1	GCA_002211725.1	GCF_002211725.1
ASM216459v2	GCA_002164595.2	GCF_002164595.2
ASM2572320v1	GCA_025723205.1	GCF_025723205.1
ASM1416939v1	GCA_014169395.1	GCF_014169395.1
MINF_1D	GCA_904863105.1	GCF_904863105.1
ASM3051523v1	GCA_030515235.1	GCF_030515235.1
ASM2302442v1	GCA_023024425.1	GCF_023024425.1
ASM3728741v1	GCA_037287415.1	GCF_037287415.1
ASM2999102v1	GCA_029991025.1	GCF_029991025.1
ASM3229436v1	GCA_032294365.1	GCF_032294365.1
ASM59970v1	GCA_000599705.1	GCF_000599705.1
ASM2998906v1	GCA_029989065.1	GCF_029989065.1
ASM2999109v1	GCA_029991095.1	GCF_029991095.1
ASM995047v1	GCA_009950475.1	GCF_009950475.1
ASM2998775v1	GCA_029987755.1	GCF_029987755.1
ASM1677626v1	GCA_016776265.1	GCF_016776265.1
ASM231065v1	GCA_002310655.1	GCF_002310655.1
ASM2999027v1	GCA_029990275.1	GCF_029990275.1
ASM2998924v1	GCA_029989245.1	GCF_029989245.1
ASM2998761v1	GCA_029987615.1	GCF_029987615.1
ASM2998787v1	GCA_029987875.1	GCF_029987875.1
SC407	GCA_902810295.1	GCF_902810295.1
ASM3003665v1	GCA_030036655.1	GCF_030036655.1
ASM230231v1	GCA_002302315.1	GCF_002302315.1
ASM2235362v1	GCA_022353625.1	GCF_022353625.1
ASM274135v1	GCA_002741355.1	GCF_002741355.1
ASM1293471v1	GCA_012934715.1	GCF_012934715.1
ASM3001278v1	GCA_030012785.1	GCF_030012785.1
ASM2491815v1	GCA_024918155.1	GCF_024918155.1
ASM303173v1	GCA_003031735.1	GCF_003031735.1
ASM295343v1	GCA_002953435.1	GCF_002953435.1
ASM2429874v1	GCA_024298745.1	GCF_024298745.1
ASM1677580v1	GCA_016775805.1	GCF_016775805.1
ASM411439v1	GCA_004114395.1	GCF_004114395.1
ASM1677612v1	GCA_016776125.1	GCF_016776125.1
ASM1897220v1	GCA_018972205.1	GCF_018972205.1
ASM2996242v1	GCA_029962425.1	GCF_029962425.1
ASM3670355v1	GCA_036703555.1	GCF_036703555.1
ASM3344922v1	GCA_033449225.1	GCF_033449225.1
ASM2999014v1	GCA_029990145.1	GCF_029990145.1
ASM285541v1	GCA_002855415.1	GCF_002855415.1
ASM3099816v1	GCA_030998165.1	GCF_030998165.1
ASM783329v1	GCA_007833295.1	GCF_007833295.1
ASM2536971v1	GCA_025369715.1	GCF_025369715.1
ASM1888454v1	GCA_018884545.1	GCF_018884545.1
ASM1688908v1	GCA_016889085.1	GCF_016889085.1
ASM3003667v1	GCA_030036675.1	GCF_030036675.1
ASM1690457v1	GCA_016904575.1	GCF_016904575.1
ASM3099142v1	GCA_030991425.1	GCF_030991425.1
ASM1827922v1	GCA_018279225.1	GCF_018279225.1
ASM1690461v1	GCA_016904615.1	GCF_016904615.1
ASM2082765v1	GCA_020827655.1	GCF_020827655.1
ASM1689010v1	GCA_016890105.1	GCF_016890105.1
ASM2082757v1	GCA_020827575.1	GCF_020827575.1
ASM1297480v1	GCA_012974805.1	GCF_012974805.1
ASM3135417v1	GCA_031354175.1	GCF_031354175.1
ASM2875267v1	GCA_028752675.1	GCF_028752675.1
ASM1735666v1	GCA_017356665.1	GCF_017356665.1
ASM1340289v1	GCA_013402895.1	GCF_013402895.1
ASM1345917v1	GCA_013459175.1	GCF_013459175.1
ASM2542623v1	GCA_025426235.1	GCF_025426235.1
ASM3003679v1	GCA_030036795.1	GCF_030036795.1
ASM301827v1	GCA_003018275.1	GCF_003018275.1
ASM1640432v2	GCA_016404325.2	GCF_016404325.2
ASM957798v1	GCA_009577985.1	GCF_009577985.1
ASM2354686v1	GCA_023546865.1	GCF_023546865.1
ASM1214994v1	GCA_012149945.1	GCF_012149945.1
ASM228575v1	GCA_002285755.1	GCF_002285755.1
ASM2365838v1	GCA_023658385.1	GCF_023658385.1
ASM302088v1	GCA_003020885.1	GCF_003020885.1
ASM832966v1	GCA_008329665.1	GCF_008329665.1
ASM539622v2	GCA_005396225.2	GCF_005396225.2
ASM3756985v1	GCA_037569855.1	GCF_037569855.1
ASM151361v1	GCA_001513615.1	GCF_001513615.1
ASM1036538v1	GCA_010365385.1	GCF_010365385.1
ASM285532v1	GCA_002855325.1	GCF_002855325.1
ASM276351v3	GCA_002763515.3	GCF_002763515.2
ASM3029558v1	GCA_030295585.1	GCF_030295585.1
ASM90019653v2	GCA_900196535.2	GCF_900196535.2
ASM2365830v1	GCA_023658305.1	GCF_023658305.1
ASM2998857v1	GCA_029988575.1	GCF_029988575.1
ASM1513671v1	GCA_015136715.1	GCF_015136715.1
ASM1513915v1	GCA_015139155.1	GCF_015139155.1
ASM2794356v1	GCA_027943565.1	GCF_027943565.1
ASM3178829v1	GCA_031788295.1	GCF_031788295.1
MS14384	GCA_900622695.1	GCF_900622695.1
ASM2665124v1	GCA_026651245.1	GCF_026651245.1
ASM1690383v1	GCA_016903835.1	GCF_016903835.1
ASM3070819v1	GCA_030708195.1	GCF_030708195.1
ASM303024v1	GCA_003030245.1	GCF_003030245.1
AI2951v1_cpp	GCA_905330895.2	GCF_905330895.2
ASM3710126v1	GCA_037101265.1	GCF_037101265.1
ASM1602623v1	GCA_016026235.1	GCF_016026235.1
ASM2155987v1	GCA_021559875.1	GCF_021559875.1
ASM1640401v2	GCA_016404015.2	GCF_016404015.2
ASM2450803v1	GCA_024508035.1	GCF_024508035.1
ASM1416903v1	GCA_014169035.1	GCF_014169035.1
ASM3001330v1	GCA_030013305.1	GCF_030013305.1
ASM3001332v1	GCA_030013325.1	GCF_030013325.1
ASM1416943v1	GCA_014169435.1	GCF_014169435.1
ASM301819v1	GCA_003018195.1	GCF_003018195.1
ASM1485852v1	GCA_014858525.1	GCF_014858525.1
ASM2019040v1	GCA_020190405.1	GCF_020190405.1
ASM2153500v1	GCA_021535005.1	GCF_021535005.1
ASM2542619v1	GCA_025426195.1	GCF_025426195.1
ASM2365836v1	GCA_023658365.1	GCF_023658365.1
ASM1690425v1	GCA_016904255.1	GCF_016904255.1
ASM2337358v1	GCA_023373585.1	GCF_023373585.1
ASM3562183v1	GCA_035621835.1	GCF_035621835.1
ASM3229514v1	GCA_032295145.1	GCF_032295145.1
ASM2874375v1	GCA_028743755.1	GCF_028743755.1
ASM2794509v1	GCA_027945095.1	GCF_027945095.1
ASM156661v1	GCA_001566615.1	GCF_001566615.1
ASM1251645v1	GCA_012516455.1	GCF_012516455.1
ASM413516v1	GCA_004135165.1	GCF_004135165.1
ASM413591v1	GCA_004135915.1	GCF_004135915.1
MSB1_4E	GCA_904866455.1	GCF_904866455.1
ASM3628764v1	GCA_036287645.1	GCF_036287645.1
ASM3029562v1	GCA_030295625.1	GCF_030295625.1
ASM3688435v1	GCA_036884355.1	GCF_036884355.1
ASM190059v1	GCA_001900595.1	GCF_001900595.1
ASM285396v1	GCA_002853965.1	GCF_002853965.1
ASM2998883v1	GCA_029988835.1	GCF_029988835.1
ASM90049748v1	GCA_900497485.1	GCF_900497485.1
ASM3309838v1	GCA_033098385.1	GCF_033098385.1
ASM128040v1	GCA_001280405.1	GCF_001280405.1
ASM231063v1	GCA_002310635.1	GCF_002310635.1
MINF_7C	GCA_904863235.1	GCF_904863235.1
ASM1690385v1	GCA_016903855.1	GCF_016903855.1
ASM2429876v1	GCA_024298765.1	GCF_024298765.1
ASM395636v1	GCA_003956365.1	GCF_003956365.1
ASM1763900v1	GCA_017639005.1	GCF_017639005.1
ASM148545v1	GCA_001485455.1	GCF_001485455.1
ASM1330570v1	GCA_013305705.1	GCF_013305705.1
ASM201198v1	GCA_002011985.1	GCF_002011985.1
ASM413512v1	GCA_004135125.1	GCF_004135125.1
ASM3774432v1	GCA_037744325.1	GCF_037744325.1
ASM3237512v1	GCA_032375125.1	GCF_032375125.1
ASM3041906v1	GCA_030419065.1	GCF_030419065.1
ASM3028552v1	GCA_030285525.1	GCF_030285525.1
ASM1293469v1	GCA_012934695.1	GCF_012934695.1
ASM59966v1	GCA_000599665.1	GCF_000599665.1
ASM1416877v1	GCA_014168775.1	GCF_014168775.1
ASM2365832v1	GCA_023658325.1	GCF_023658325.1
ASM2256941v1	GCA_022569415.1	GCF_022569415.1
ASM278721v1	GCA_002787215.1	GCF_002787215.1
ASM2665114v1	GCA_026651145.1	GCF_026651145.1
ASM1293465v2	GCA_012934655.2	GCF_012934655.2
ASM2251410v1	GCA_022514105.1	GCF_022514105.1
ASM295269v1	GCA_002952695.1	GCF_002952695.1
ASM1513895v1	GCA_015138955.1	GCF_015138955.1
ASM1897224v1	GCA_018972245.1	GCF_018972245.1
ASM2320661v1	GCA_023206615.1	GCF_023206615.1
ASM3051547v1	GCA_030515475.1	GCF_030515475.1
ASM216463v4	GCA_002164635.4	GCF_002164635.4
ASM3001375v1	GCA_030013755.1	GCF_030013755.1
ASM295165v1	GCA_002951655.1	GCF_002951655.1
ASM2320665v1	GCA_023206655.1	GCF_023206655.1
ASM2320671v1	GCA_023206715.1	GCF_023206715.1
ASM2320673v1	GCA_023206735.1	GCF_023206735.1
ASM2320659v1	GCA_023206595.1	GCF_023206595.1
ASM2320663v1	GCA_023206635.1	GCF_023206635.1
ASM2320667v1	GCA_023206675.1	GCF_023206675.1
ASM2320669v1	GCA_023206695.1	GCF_023206695.1
ASM1293447v1	GCA_012934475.1	GCF_012934475.1
ASM3464421v1	GCA_034644215.1	GCF_034644215.1
ASM1688896v1	GCA_016888965.1	GCF_016888965.1
ASM2665108v1	GCA_026651085.1	GCF_026651085.1
ASM1688912v1	GCA_016889125.1	GCF_016889125.1
